seed,scenario,node_id,parent,rank,trust,energy,qos_latency,mcs,hop_count,convergence_time,packet_loss_rate
3,lossy,10,15,0.4387,0.4805,0.0,0.3387,0.6613,1,0.0,0.2
3,lossy,11,12,0.4772,0.4641,0.0,0.3772,0.6228,1,0.0,0.2
3,lossy,12,13,0.4691,0.4292,0.0,0.3691,0.6309,1,0.0,0.2
3,lossy,13,14,0.4607,0.4021,0.0,0.3607,0.6393,1,0.0,0.2
3,lossy,14,15,0.4512,0.4352,0.0,0.3512,0.6488,1,0.0,0.2
3,lossy,15,19,0.5398,0.3056,0.0,0.4398,0.5602,1,0.0,0.2
3,lossy,16,17,0.4701,0.3239,0.0,0.3701,0.6299,1,0.0,0.2
3,lossy,17,18,0.4858,0.4676,0.0,0.3858,0.6142,1,0.0,0.2
3,lossy,18,19,0.4857,0.4166,0.0,0.3857,0.6143,1,0.0,0.2
3,lossy,19,20,0.4576,0.3281,0.0,0.3576,0.6424,1,0.0,0.2
3,lossy,20,25,0.4883,0.4607,0.0,0.3883,0.6117,1,0.0,0.2
3,lossy,21,22,0.4666,0.4686,0.0,0.3666,0.6334,1,0.0,0.2
3,lossy,22,23,0.4626,0.4639,0.0,0.3626,0.6374,1,0.0,0.2
3,lossy,23,24,0.462,0.466,0.0,0.362,0.638,1,0.0,0.2
3,lossy,24,25,0.4896,0.4588,0.0,0.3896,0.6104,1,0.0,0.2
3,lossy,25,24,0.5925,0.4449,0.0,0.3925,0.6075,2,0.0,0.2
4,lossy,2,1,0.413,0.5222,0.0,0.313,0.687,1,0.0,0.2
4,lossy,3,8,0.4712,0.4346,0.0,0.3712,0.6288,1,0.0,0.2
4,lossy,4,10,0.52,0.1889,0.0,0.42,0.58,1,0.0,0.2
4,lossy,5,10,0.4835,0.3967,0.0,0.3835,0.6165,1,0.0,0.2
4,lossy,6,1,0.4362,0.4172,0.0,0.3362,0.6638,1,0.0,0.2
4,lossy,7,8,0.482,0.389,0.0,0.382,0.618,1,0.0,0.2
4,lossy,8,9,0.5012,0.4385,0.0,0.4012,0.5988,1,0.0,0.2
4,lossy,9,10,0.4506,0.3644,0.0,0.3506,0.6494,1,0.0,0.2
4,lossy,10,15,0.4708,0.4796,0.0,0.3708,0.6292,1,0.0,0.2
4,lossy,11,12,0.4587,0.3626,0.0,0.3587,0.6413,1,0.0,0.2
4,lossy,12,13,0.4646,0.4619,0.0,0.3646,0.6354,1,0.0,0.2
4,lossy,13,14,0.4921,0.5291,0.0,0.3921,0.6079,1,0.0,0.2
4,lossy,14,9,0.5615,0.3867,0.0,0.3615,0.6385,2,0.0,0.2
4,lossy,15,20,0.496,0.4426,0.0,0.396,0.604,1,0.0,0.2
4,lossy,16,17,0.4718,0.4345,0.0,0.3718,0.6282,1,0.0,0.2
4,lossy,17,18,0.4723,0.4275,0.0,0.3723,0.6277,1,0.0,0.2
4,lossy,18,23,0.4632,0.333,0.0,0.3632,0.6368,1,0.0,0.2
4,lossy,19,20,0.4754,0.4534,0.0,0.3754,0.6246,1,0.0,0.2
4,lossy,20,25,0.4819,0.3796,0.0,0.3819,0.6181,1,0.0,0.2
4,lossy,21,16,0.5875,0.3838,0.0,0.3875,0.6125,2,0.0,0.2
4,lossy,22,23,0.4613,0.497,0.0,0.3613,0.6387,1,0.0,0.2
4,lossy,23,24,0.5444,0.3989,0.0,0.4444,0.5556,1,0.0,0.2
4,lossy,24,25,0.4827,0.4847,0.0,0.3827,0.6173,1,0.0,0.2
4,lossy,25,24,0.6005,0.4396,0.0,0.4005,0.5995,2,0.0,0.2
5,lossy,2,1,0.4212,0.4795,0.0,0.3212,0.6788,1,0.0,0.2
5,lossy,3,4,0.491,0.3803,0.0,0.391,0.609,1,0.0,0.2
5,lossy,4,9,0.4807,0.4882,0.0,0.3807,0.6193,1,0.0,0.2
5,lossy,5,10,0.4432,0.5297,0.0,0.3432,0.6568,1,0.0,0.2
5,lossy,6,1,0.4119,0.5195,0.0,0.3119,0.6881,1,0.0,0.2
5,lossy,7,8,0.4745,0.5074,0.0,0.3745,0.6255,1,0.0,0.2
5,lossy,8,9,0.461,0.3493,0.0,0.361,0.639,1,0.0,0.2
5,lossy,9,8,0.5946,0.5274,0.0,0.3946,0.6054,2,0.0,0.2
5,lossy,10,15,0.4758,0.4401,0.0,0.3758,0.6242,1,0.0,0.2
5,lossy,11,12,0.4627,0.3946,0.0,0.3627,0.6373,1,0.0,0.2
5,lossy,12,16,0.5126,0.1971,0.0,0.4126,0.5874,1,0.0,0.2
5,lossy,13,14,0.4935,0.3861,0.0,0.3935,0.6065,1,0.0,0.2
5,lossy,14,15,0.4918,0.484,0.0,0.3918,0.6082,1,0.0,0.2
5,lossy,15,20,0.4799,0.5146,0.0,0.3799,0.6201,1,0.0,0.2
5,lossy,16,17,0.4906,0.4647,0.0,0.3906,0.6094,1,0.0,0.2
5,lossy,17,12,0.587,0.4213,0.0,0.387,0.613,2,0.0,0.2
5,lossy,18,19,0.4704,0.4438,0.0,0.3704,0.6296,1,0.0,0.2
5,lossy,19,20,0.4839,0.4972,0.0,0.3839,0.6161,1,0.0,0.2
5,lossy,20,25,0.439,0.4428,0.0,0.339,0.661,1,0.0,0.2
5,lossy,21,22,0.4842,0.3944,0.0,0.3842,0.6158,1,0.0,0.2
5,lossy,22,23,0.4513,0.4894,0.0,0.3513,0.6487,1,0.0,0.2
5,lossy,23,24,0.4859,0.4924,0.0,0.3859,0.6141,1,0.0,0.2
5,lossy,24,25,0.4643,0.5122,0.0,0.3643,0.6357,1,0.0,0.2
5,lossy,25,24,0.6087,0.4779,0.0,0.4087,0.5913,2,0.0,0.2
6,lossy,2,1,0.3958,0.4242,0.0,0.2958,0.7042,1,0.0,0.2
6,lossy,3,4,0.4938,0.4326,0.0,0.3938,0.6062,1,0.0,0.2
6,lossy,4,5,0.4689,0.3552,0.0,0.3689,0.6311,1,0.0,0.2
6,lossy,5,10,0.4499,0.4734,0.0,0.3499,0.6501,1,0.0,0.2
6,lossy,6,1,0.4279,0.2379,0.0,0.3279,0.6721,1,0.0,0.2
6,lossy,7,8,0.4478,0.4953,0.0,0.3478,0.6522,1,0.0,0.2
6,lossy,8,9,0.4512,0.3133,0.0,0.3512,0.6488,1,0.0,0.2
6,lossy,9,14,0.4614,0.4881,0.0,0.3614,0.6386,1,0.0,0.2
6,lossy,10,15,0.4638,0.4142,0.0,0.3638,0.6362,1,0.0,0.2
6,lossy,11,12,0.4835,0.4689,0.0,0.3835,0.6165,1,0.0,0.2
6,lossy,12,13,0.4866,0.3909,0.0,0.3866,0.6134,1,0.0,0.2
6,lossy,13,14,0.4787,0.2835,0.0,0.3787,0.6213,1,0.0,0.2
6,lossy,14,15,0.4678,0.4034,0.0,0.3678,0.6322,1,0.0,0.2
6,lossy,15,20,0.4825,0.1887,0.0,0.3825,0.6175,1,0.0,0.2
6,lossy,16,17,0.4774,0.432,0.0,0.3774,0.6226,1,0.0,0.2
6,lossy,17,18,0.4784,0.3684,0.0,0.3784,0.6216,1,0.0,0.2
6,lossy,18,19,0.4701,0.4463,0.0,0.3701,0.6299,1,0.0,0.2
6,lossy,19,20,0.4863,0.3747,0.0,0.3863,0.6137,1,0.0,0.2
6,lossy,20,25,0.4568,0.4195,0.0,0.3568,0.6432,1,0.0,0.2
6,lossy,21,22,0.4692,0.478,0.0,0.3692,0.6308,1,0.0,0.2
6,lossy,22,23,0.4598,0.3331,0.0,0.3598,0.6402,1,0.0,0.2
6,lossy,23,24,0.4835,0.459,0.0,0.3835,0.6165,1,0.0,0.2
6,lossy,24,25,0.4896,0.5082,0.0,0.3896,0.6104,1,0.0,0.2
6,lossy,25,20,0.602,0.5065,0.0,0.402,0.598,2,0.0,0.2
7,lossy,2,1,0.4119,0.3721,0.0,0.3119,0.6881,1,0.0,0.2
7,lossy,3,4,0.4672,0.436,0.0,0.3672,0.6328,1,0.0,0.2
7,lossy,4,9,0.4818,0.5007,0.0,0.3818,0.6182,1,0.0,0.2
7,lossy,5,10,0.4869,0.5263,0.0,0.3869,0.6131,1,0.0,0.2
7,lossy,6,1,0.4245,0.3753,0.0,0.3245,0.6755,1,0.0,0.2
7,lossy,7,1,0.51,0.1796,0.0,0.41,0.59,1,0.0,0.2
7,lossy,8,9,0.461,0.4751,0.0,0.361,0.639,1,0.0,0.2
7,lossy,9,10,0.4985,0.426,0.0,0.3985,0.6015,1,0.0,0.2
7,lossy,10,15,0.4875,0.4327,0.0,0.3875,0.6125,1,0.0,0.2
7,lossy,11,12,0.457,0.2855,0.0,0.357,0.643,1,0.0,0.2
7,lossy,12,13,0.4689,0.434,0.0,0.3689,0.6311,1,0.0,0.2
7,lossy,13,14,0.4651,0.2316,0.0,0.3651,0.6349,1,0.0,0.2
7,lossy,14,15,0.4905,0.4687,0.0,0.3905,0.6095,1,0.0,0.2
7,lossy,15,20,0.4533,0.4929,0.0,0.3533,0.6467,1,0.0,0.2
7,lossy,16,17,0.4727,0.4898,0.0,0.3727,0.6273,1,0.0,0.2
7,lossy,17,22,0.4529,0.468,0.0,0.3529,0.6471,1,0.0,0.2
7,lossy,18,19,0.5075,0.5146,0.0,0.4075,0.5925,1,0.0,0.2
7,lossy,19,20,0.4561,0.5128,0.0,0.3561,0.6439,1,0.0,0.2
7,lossy,20,25,0.4729,0.4168,0.0,0.3729,0.6271,1,0.0,0.2
7,lossy,21,22,0.4962,0.3113,0.0,0.3962,0.6038,1,0.0,0.2
7,lossy,22,23,0.5037,0.5015,0.0,0.4037,0.5963,1,0.0,0.2
7,lossy,23,24,0.4642,0.3663,0.0,0.3642,0.6358,1,0.0,0.2
7,lossy,24,25,0.4687,0.4958,0.0,0.3687,0.6313,1,0.0,0.2
7,lossy,25,20,0.5729,0.4328,0.0,0.3729,0.6271,2,0.0,0.2
8,lossy,2,1,0.4093,0.3638,0.0,0.3093,0.6907,1,0.0,0.2
8,lossy,3,4,0.4657,0.4195,0.0,0.3657,0.6343,1,0.0,0.2
8,lossy,4,5,0.4743,0.4827,0.0,0.3743,0.6257,1,0.0,0.2
8,lossy,5,9,0.555,0.2262,0.0,0.455,0.545,1,0.0,0.2
8,lossy,6,1,0.4103,0.4937,0.0,0.3103,0.6897,1,0.0,0.2
8,lossy,7,8,0.4613,0.4727,0.0,0.3613,0.6387,1,0.0,0.2
8,lossy,8,9,0.4754,0.4778,0.0,0.3754,0.6246,1,0.0,0.2
8,lossy,9,10,0.4638,0.4478,0.0,0.3638,0.6362,1,0.0,0.2
8,lossy,10,14,0.5399,0.3053,0.0,0.4399,0.5601,1,0.0,0.2
8,lossy,11,12,0.4793,0.3517,0.0,0.3793,0.6207,1,0.0,0.2
8,lossy,12,13,0.4716,0.4344,0.0,0.3716,0.6284,1,0.0,0.2
8,lossy,13,14,0.4827,0.5039,0.0,0.3827,0.6173,1,0.0,0.2
8,lossy,14,15,0.4835,0.416,0.0,0.3835,0.6165,1,0.0,0.2
8,lossy,15,19,0.5267,0.2849,0.0,0.4267,0.5733,1,0.0,0.2
8,lossy,16,17,0.4746,0.3534,0.0,0.3746,0.6254,1,0.0,0.2
8,lossy,17,18,0.4673,0.4225,0.0,0.3673,0.6327,1,0.0,0.2
8,lossy,18,19,0.4811,0.4411,0.0,0.3811,0.6189,1,0.0,0.2
8,lossy,19,20,0.4846,0.5374,0.0,0.3846,0.6154,1,0.0,0.2
8,lossy,20,15,0.5968,0.3196,0.0,0.3968,0.6032,2,0.0,0.2
8,lossy,21,16,0.583,0.3532,0.0,0.383,0.617,2,0.0,0.2
8,lossy,22,23,0.4922,0.4005,0.0,0.3922,0.6078,1,0.0,0.2
8,lossy,23,24,0.4576,0.5169,0.0,0.3576,0.6424,1,0.0,0.2
8,lossy,24,25,0.476,0.4217,0.0,0.376,0.624,1,0.0,0.2
8,lossy,25,24,0.5814,0.4722,0.0,0.3814,0.6186,2,0.0,0.2
9,lossy,2,1,0.4249,0.3291,0.0,0.3249,0.6751,1,0.0,0.2
9,lossy,3,4,0.4752,0.4493,0.0,0.3752,0.6248,1,0.0,0.2
9,lossy,4,5,0.4802,0.4079,0.0,0.3802,0.6198,1,0.0,0.2
9,lossy,5,10,0.4771,0.4067,0.0,0.3771,0.6229,1,0.0,0.2
9,lossy,6,7,0.4611,0.5215,0.0,0.3611,0.6389,1,0.0,0.2
9,lossy,7,8,0.4786,0.359,0.0,0.3786,0.6214,1,0.0,0.2
9,lossy,8,9,0.4766,0.3351,0.0,0.3766,0.6234,1,0.0,0.2
9,lossy,9,10,0.4702,0.4514,0.0,0.3702,0.6298,1,0.0,0.2
9,lossy,10,15,0.4771,0.4706,0.0,0.3771,0.6229,1,0.0,0.2
9,lossy,11,12,0.4391,0.4281,0.0,0.3391,0.6609,1,0.0,0.2
9,lossy,12,13,0.555,0.4251,0.0,0.455,0.545,1,0.0,0.2
9,lossy,13,14,0.4715,0.4251,0.0,0.3715,0.6285,1,0.0,0.2
9,lossy,14,15,0.4752,0.4633,0.0,0.3752,0.6248,1,0.0,0.2
9,lossy,15,10,0.5943,0.3669,0.0,0.3943,0.6057,2,0.0,0.2
9,lossy,16,17,0.4935,0.4005,0.0,0.3935,0.6065,1,0.0,0.2
9,lossy,17,18,0.555,0.4019,0.0,0.455,0.545,1,0.0,0.2
9,lossy,18,23,0.4759,0.4318,0.0,0.3759,0.6241,1,0.0,0.2
9,lossy,19,20,0.4731,0.4752,0.0,0.3731,0.6269,1,0.0,0.2
9,lossy,20,24,0.5157,0.308,0.0,0.4157,0.5843,1,0.0,0.2
9,lossy,21,22,0.4815,0.4979,0.0,0.3815,0.6185,1,0.0,0.2
9,lossy,22,23,0.4667,0.3457,0.0,0.3667,0.6333,1,0.0,0.2
9,lossy,23,24,0.475,0.446,0.0,0.375,0.625,1,0.0,0.2
9,lossy,24,23,0.5838,0.3378,0.0,0.3838,0.6162,2,0.0,0.2
9,lossy,25,20,0.5996,0.327,0.0,0.3996,0.6004,2,0.0,0.2
10,lossy,2,1,0.4305,0.4345,0.0,0.3305,0.6695,1,0.0,0.2
10,lossy,3,8,0.4808,0.4962,0.0,0.3808,0.6192,1,0.0,0.2
10,lossy,4,5,0.5121,0.4611,0.0,0.4121,0.5879,1,0.0,0.2
10,lossy,5,10,0.4721,0.5172,0.0,0.3721,0.6279,1,0.0,0.2
10,lossy,6,7,0.4658,0.4992,0.0,0.3658,0.6342,1,0.0,0.2
10,lossy,7,8,0.4786,0.468,0.0,0.3786,0.6214,1,0.0,0.2
10,lossy,8,9,0.4858,0.4349,0.0,0.3858,0.6142,1,0.0,0.2
10,lossy,9,10,0.4658,0.4949,0.0,0.3658,0.6342,1,0.0,0.2
10,lossy,10,15,0.4726,0.4522,0.0,0.3726,0.6274,1,0.0,0.2
10,lossy,11,12,0.4915,0.3542,0.0,0.3915,0.6085,1,0.0,0.2
10,lossy,12,13,0.4907,0.4682,0.0,0.3907,0.6093,1,0.0,0.2
10,lossy,13,14,0.4681,0.4033,0.0,0.3681,0.6319,1,0.0,0.2
10,lossy,14,15,0.4933,0.4671,0.0,0.3933,0.6067,1,0.0,0.2
10,lossy,15,20,0.4557,0.4924,0.0,0.3557,0.6443,1,0.0,0.2
10,lossy,16,17,0.4938,0.3028,0.0,0.3938,0.6062,1,0.0,0.2
10,lossy,17,22,0.5046,0.3808,0.0,0.4046,0.5954,1,0.0,0.2
10,lossy,18,19,0.4814,0.5265,0.0,0.3814,0.6186,1,0.0,0.2
10,lossy,19,20,0.474,0.5128,0.0,0.374,0.626,1,0.0,0.2
10,lossy,20,25,0.4596,0.4593,0.0,0.3596,0.6404,1,0.0,0.2
10,lossy,21,22,0.5071,0.458,0.0,0.4071,0.5929,1,0.0,0.2
10,lossy,22,23,0.4714,0.432,0.0,0.3714,0.6286,1,0.0,0.2
10,lossy,23,24,0.4738,0.4909,0.0,0.3738,0.6262,1,0.0,0.2
10,lossy,24,23,0.5825,0.4451,0.0,0.3825,0.6175,2,0.0,0.2
10,lossy,25,20,0.5772,0.4675,0.0,0.3772,0.6228,2,0.0,0.2
11,lossy,2,1,0.3966,0.4496,0.0,0.2966,0.7034,1,0.0,0.2
11,lossy,3,4,0.4754,0.3701,0.0,0.3754,0.6246,1,0.0,0.2
11,lossy,4,5,0.4708,0.4813,0.0,0.3708,0.6292,1,0.0,0.2
11,lossy,5,9,0.5021,0.2705,0.0,0.4021,0.5979,1,0.0,0.2
11,lossy,6,1,0.402,0.457,0.0,0.302,0.698,1,0.0,0.2
11,lossy,7,1,0.5471,0.2893,0.0,0.4471,0.5529,1,0.0,0.2
11,lossy,8,9,0.4793,0.4302,0.0,0.3793,0.6207,1,0.0,0.2
11,lossy,9,10,0.4859,0.4399,0.0,0.3859,0.6141,1,0.0,0.2
11,lossy,10,5,0.5868,0.323,0.0,0.3868,0.6132,2,0.0,0.2
11,lossy,11,12,0.4796,0.4474,0.0,0.3796,0.6204,1,0.0,0.2
11,lossy,12,13,0.4569,0.3442,0.0,0.3569,0.6431,1,0.0,0.2
11,lossy,13,14,0.4764,0.5169,0.0,0.3764,0.6236,1,0.0,0.2
11,lossy,14,15,0.4803,0.4987,0.0,0.3803,0.6197,1,0.0,0.2
11,lossy,15,19,0.555,0.2551,0.0,0.455,0.545,1,0.0,0.2
11,lossy,16,17,0.4867,0.4287,0.0,0.3867,0.6133,1,0.0,0.2
11,lossy,17,18,0.472,0.4926,0.0,0.372,0.628,1,0.0,0.2
11,lossy,18,19,0.4621,0.5037,0.0,0.3621,0.6379,1,0.0,0.2
11,lossy,19,20,0.4503,0.3739,0.0,0.3503,0.6497,1,0.0,0.2
11,lossy,20,24,0.5461,0.2677,0.0,0.4461,0.5539,1,0.0,0.2
11,lossy,21,22,0.4776,0.293,0.0,0.3776,0.6224,1,0.0,0.2
11,lossy,22,23,0.4568,0.3948,0.0,0.3568,0.6432,1,0.0,0.2
11,lossy,23,24,0.4949,0.3989,0.0,0.3949,0.6051,1,0.0,0.2
11,lossy,24,25,0.4533,0.5023,0.0,0.3533,0.6467,1,0.0,0.2
11,lossy,25,20,0.5641,0.4603,0.0,0.3641,0.6359,2,0.0,0.2
12,lossy,2,1,0.4282,0.4627,0.0,0.3282,0.6718,1,0.0,0.2
12,lossy,3,4,0.4586,0.4608,0.0,0.3586,0.6414,1,0.0,0.2
12,lossy,4,5,0.4734,0.4181,0.0,0.3734,0.6266,1,0.0,0.2
12,lossy,5,4,0.5877,0.4338,0.0,0.3877,0.6123,2,0.0,0.2
12,lossy,6,1,0.4327,0.4517,0.0,0.3327,0.6673,1,0.0,0.2
12,lossy,7,12,0.4671,0.3312,0.0,0.3671,0.6329,1,0.0,0.2
12,lossy,8,9,0.4773,0.3399,0.0,0.3773,0.6227,1,0.0,0.2
12,lossy,9,10,0.4862,0.4669,0.0,0.3862,0.6138,1,0.0,0.2
12,lossy,10,15,0.4815,0.4549,0.0,0.3815,0.6185,1,0.0,0.2
12,lossy,11,12,0.4947,0.4657,0.0,0.3947,0.6053,1,0.0,0.2
12,lossy,12,13,0.4762,0.4099,0.0,0.3762,0.6238,1,0.0,0.2
12,lossy,13,14,0.4877,0.3841,0.0,0.3877,0.6123,1,0.0,0.2
12,lossy,14,15,0.4677,0.4169,0.0,0.3677,0.6323,1,0.0,0.2
12,lossy,15,20,0.4847,0.5028,0.0,0.3847,0.6153,1,0.0,0.2
12,lossy,16,17,0.4827,0.5366,0.0,0.3827,0.6173,1,0.0,0.2
12,lossy,17,18,0.4574,0.4414,0.0,0.3574,0.6426,1,0.0,0.2
12,lossy,18,23,0.4431,0.3812,0.0,0.3431,0.6569,1,0.0,0.2
12,lossy,19,20,0.4811,0.3821,0.0,0.3811,0.6189,1,0.0,0.2
12,lossy,20,24,0.5478,0.2074,0.0,0.4478,0.5522,1,0.0,0.2
12,lossy,21,22,0.4658,0.466,0.0,0.3658,0.6342,1,0.0,0.2
12,lossy,22,23,0.4779,0.4504,0.0,0.3779,0.6221,1,0.0,0.2
12,lossy,23,24,0.488,0.4465,0.0,0.388,0.612,1,0.0,0.2
12,lossy,24,25,0.487,0.3707,0.0,0.387,0.613,1,0.0,0.2
12,lossy,25,24,0.5796,0.503,0.0,0.3796,0.6204,2,0.0,0.2
13,lossy,2,1,0.4305,0.3961,0.0,0.3305,0.6695,1,0.0,0.2
13,lossy,3,4,0.4643,0.4228,0.0,0.3643,0.6357,1,0.0,0.2
13,lossy,4,5,0.5069,0.4288,0.0,0.4069,0.5931,1,0.0,0.2
13,lossy,5,10,0.4959,0.3756,0.0,0.3959,0.6041,1,0.0,0.2
13,lossy,6,1,0.4063,0.4111,0.0,0.3063,0.6937,1,0.0,0.2
13,lossy,7,8,0.4653,0.322,0.0,0.3653,0.6347,1,0.0,0.2
13,lossy,8,9,0.4844,0.377,0.0,0.3844,0.6156,1,0.0,0.2
13,lossy,9,4,0.5977,0.3806,0.0,0.3977,0.6023,2,0.0,0.2
13,lossy,10,15,0.4716,0.2322,0.0,0.3716,0.6284,1,0.0,0.2
13,lossy,11,12,0.4795,0.4045,0.0,0.3795,0.6205,1,0.0,0.2
13,lossy,12,13,0.4651,0.4179,0.0,0.3651,0.6349,1,0.0,0.2
13,lossy,13,14,0.479,0.4634,0.0,0.379,0.621,1,0.0,0.2
13,lossy,14,13,0.5799,0.4015,0.0,0.3799,0.6201,2,0.0,0.2
13,lossy,15,20,0.4676,0.4803,0.0,0.3676,0.6324,1,0.0,0.2
13,lossy,16,17,0.4852,0.4506,0.0,0.3852,0.6148,1,0.0,0.2
13,lossy,17,18,0.4654,0.3943,0.0,0.3654,0.6346,1,0.0,0.2
13,lossy,18,19,0.4779,0.4598,0.0,0.3779,0.6221,1,0.0,0.2
13,lossy,19,24,0.4801,0.4943,0.0,0.3801,0.6199,1,0.0,0.2
13,lossy,20,24,0.5306,0.2364,0.0,0.4306,0.5694,1,0.0,0.2
13,lossy,21,22,0.4734,0.4733,0.0,0.3734,0.6266,1,0.0,0.2
13,lossy,22,23,0.4608,0.2692,0.0,0.3608,0.6392,1,0.0,0.2
13,lossy,23,24,0.4595,0.3842,0.0,0.3595,0.6405,1,0.0,0.2
13,lossy,24,25,0.4572,0.5037,0.0,0.3572,0.6428,1,0.0,0.2
13,lossy,25,20,0.5961,0.4146,0.0,0.3961,0.6039,2,0.0,0.2
14,lossy,2,3,0.4928,0.4613,0.0,0.3928,0.6072,1,0.0,0.2
14,lossy,3,4,0.4637,0.2778,0.0,0.3637,0.6363,1,0.0,0.2
14,lossy,4,5,0.4796,0.5318,0.0,0.3796,0.6204,1,0.0,0.2
14,lossy,5,4,0.5862,0.3978,0.0,0.3862,0.6138,2,0.0,0.2
14,lossy,6,1,0.4186,0.4774,0.0,0.3186,0.6814,1,0.0,0.2
14,lossy,7,8,0.4772,0.4473,0.0,0.3772,0.6228,1,0.0,0.2
14,lossy,8,9,0.4682,0.3839,0.0,0.3682,0.6318,1,0.0,0.2
14,lossy,9,14,0.4647,0.4598,0.0,0.3647,0.6353,1,0.0,0.2
14,lossy,10,15,0.4901,0.5375,0.0,0.3901,0.6099,1,0.0,0.2
14,lossy,11,12,0.458,0.4847,0.0,0.358,0.642,1,0.0,0.2
14,lossy,12,13,0.4777,0.3387,0.0,0.3777,0.6223,1,0.0,0.2
14,lossy,13,18,0.4589,0.3006,0.0,0.3589,0.6411,1,0.0,0.2
14,lossy,14,19,0.4672,0.4105,0.0,0.3672,0.6328,1,0.0,0.2
14,lossy,15,20,0.4744,0.339,0.0,0.3744,0.6256,1,0.0,0.2
14,lossy,16,17,0.4857,0.4233,0.0,0.3857,0.6143,1,0.0,0.2
14,lossy,17,18,0.4678,0.4906,0.0,0.3678,0.6322,1,0.0,0.2
14,lossy,18,19,0.4473,0.3471,0.0,0.3473,0.6527,1,0.0,0.2
14,lossy,19,20,0.4592,0.4935,0.0,0.3592,0.6408,1,0.0,0.2
14,lossy,20,25,0.4605,0.339,0.0,0.3605,0.6395,1,0.0,0.2
14,lossy,21,22,0.4581,0.3472,0.0,0.3581,0.6419,1,0.0,0.2
14,lossy,22,23,0.4817,0.429,0.0,0.3817,0.6183,1,0.0,0.2
14,lossy,23,18,0.5729,0.4914,0.0,0.3729,0.6271,2,0.0,0.2
14,lossy,24,25,0.4653,0.5002,0.0,0.3653,0.6347,1,0.0,0.2
14,lossy,25,20,0.6008,0.434,0.0,0.4008,0.5992,2,0.0,0.2
15,lossy,2,1,0.4011,0.3628,0.0,0.3011,0.6989,1,0.0,0.2
15,lossy,3,4,0.4748,0.425,0.0,0.3748,0.6252,1,0.0,0.2
15,lossy,4,9,0.4605,0.5287,0.0,0.3605,0.6395,1,0.0,0.2
15,lossy,5,4,0.5785,0.247,0.0,0.3785,0.6215,2,0.0,0.2
15,lossy,6,1,0.4197,0.209,0.0,0.3197,0.6803,1,0.0,0.2
15,lossy,7,8,0.4845,0.2952,0.0,0.3845,0.6155,1,0.0,0.2
15,lossy,8,3,0.5719,0.2627,0.0,0.3719,0.6281,2,0.0,0.2
15,lossy,9,10,0.4571,0.2564,0.0,0.3571,0.6429,1,0.0,0.2
15,lossy,10,15,0.466,0.3952,0.0,0.366,0.634,1,0.0,0.2
15,lossy,11,12,0.4776,0.4779,0.0,0.3776,0.6224,1,0.0,0.2
15,lossy,12,13,0.4556,0.5178,0.0,0.3556,0.6444,1,0.0,0.2
15,lossy,13,14,0.4569,0.4966,0.0,0.3569,0.6431,1,0.0,0.2
15,lossy,14,15,0.474,0.4662,0.0,0.374,0.626,1,0.0,0.2
15,lossy,15,20,0.4671,0.4686,0.0,0.3671,0.6329,1,0.0,0.2
15,lossy,16,17,0.4858,0.4411,0.0,0.3858,0.6142,1,0.0,0.2
15,lossy,17,22,0.4687,0.4298,0.0,0.3687,0.6313,1,0.0,0.2
15,lossy,18,19,0.4752,0.4317,0.0,0.3752,0.6248,1,0.0,0.2
15,lossy,19,20,0.4565,0.4987,0.0,0.3565,0.6435,1,0.0,0.2
15,lossy,20,25,0.4839,0.4619,0.0,0.3839,0.6161,1,0.0,0.2
15,lossy,21,22,0.4771,0.4819,0.0,0.3771,0.6229,1,0.0,0.2
